tick,timestamp,mid_price,bid_price,ask_price,inventory,cash,realized_pnl,unrealized_pnl,total_pnl,trade_count,volatility,reservation_price,half_spread
99,1098000,49750,44800,54700,0,0,0,0,0,0,0.00300979,49750,150
100,1099000,49650,44700,54600,0,0,0,0,0,0,0.00295943,49650,150
101,1100000,49450,44500,54400,0,0,0,0,0,0,0.00303484,49450,150
102,1101000,49450,44500,54400,0,0,0,0,0,0,0.00294239,49450,150
103,1102000,49250,44300,54200,0,0,0,0,0,0,0.00302054,49250,150
104,1103000,49350,44400,54300,0,0,0,0,0,0,0.00297037,49350,150
105,1104000,49450,44500,54400,0,0,0,0,0,0,0.00292225,49450,150
106,1105000,49650,44700,54600,0,0,0,0,0,0,0.00300078,49650,150
107,1106000,49650,44700,54600,0,0,0,0,0,0,0.00290937,49650,150
108,1107000,49550,44600,54500,0,0,0,0,0,0,0.00286364,49550,150
109,1108000,49450,44500,54400,0,0,0,0,0,0,0.00282016,49450,150
110,1109000,49650,44700,54600,0,0,0,0,0,0,0.00290751,49650,150
111,1110000,49850,44900,54800,0,0,0,0,0,0,0.00298598,49850,150
112,1111000,49850,44900,54800,0,0,0,0,0,0,0.00289501,49850,150
113,1112000,49850,44900,54800,0,0,0,0,0,0,0.00280682,49850,150
114,1113000,49950,45000,54900,0,0,0,0,0,0,0.00276523,49950,150
115,1114000,49950,45000,54900,0,0,0,0,0,0,0.00268099,49950,150
116,1115000,49850,44900,54800,0,0,0,0,0,0,0.00264526,49850,150
117,1116000,49850,44900,54800,0,0,0,0,0,0,0.00256468,49850,150
118,1117000,49650,44700,54600,0,0,0,0,0,0,0.00267443,49650,150
119,1118000,49650,44700,54600,0,0,0,0,0,0,0.00259296,49650,150
120,1119000,49650,44700,54600,0,0,0,0,0,0,0.00251397,49650,150
121,1120000,49750,44800,54700,0,0,0,0,0,0,0.00248671,49750,150
122,1121000,49550,44600,54500,0,0,0,0,0,0,0.00260505,49550,150
123,1122000,49750,44800,54700,0,0,0,0,0,0,0.00271159,49750,150
124,1123000,49550,44600,54500,0,0,0,0,0,0,0.00280805,49550,150
125,1124000,49750,44800,54700,0,0,0,0,0,0,0.00289579,49750,150
126,1125000,49650,44700,54600,0,0,0,0,0,0,0.0028505,49650,150
127,1126000,49450,44500,54400,0,0,0,0,0,0,0.0029352,49450,150
128,1127000,49650,44700,54600,0,0,0,0,0,0,0.00301263,49650,150
129,1128000,49550,44600,54500,0,0,0,0,0,0,0.00296231,49550,150
130,1129000,49650,44700,54600,0,0,0,0,0,0,0.00291422,49650,150
131,1130000,49550,44600,54500,0,0,0,0,0,0,0.00286827,49550,150
132,1131000,49550,44600,54500,0,0,0,0,0,0,0.00278089,49550,150
133,1132000,49750,44800,54700,0,0,0,0,0,0,0.00287105,49750,150
134,1133000,49850,44900,54800,0,0,0,0,0,0,0.00282671,49850,150
135,1134000,49850,44900,54800,0,0,0,0,0,0,0.0027406,49850,150
136,1135000,49950,45000,54900,0,0,0,0,0,0,0.00270207,49950,150
137,1136000,50050,45100,55000,0,0,0,0,0,0,0.00266517,50050,150
138,1137000,50150,45200,55100,0,0,0,0,0,0,0.00262983,50150,150
139,1138000,49950,45000,54900,0,0,0,0,0,0,0.00273114,49950,150
140,1139000,49850,44900,54800,0,0,0,0,0,0,0.00269305,49850,150
141,1140000,49650,44700,54600,0,0,0,0,0,0,0.00279053,49650,150
142,1141000,49650,44700,54600,0,0,0,0,0,0,0.00270552,49650,150
143,1142000,49750,44800,54700,0,0,0,0,0,0,0.002669,49750,150
144,1143000,49750,44800,54700,0,0,0,0,0,0,0.00258769,49750,150
145,1144000,49650,44700,54600,0,0,0,0,0,0,0.00255681,49650,150
146,1145000,49550,44600,54500,0,0,0,0,0,0,0.00252763,49550,150
147,1146000,49550,44600,54500,0,0,0,0,0,0,0.00245063,49550,150
148,1147000,49350,44400,54300,0,0,0,0,0,0,0.00257424,49350,150
149,1148000,49150,44300,54000,0,0,0,0,0,0,0.00268674,49150,150
150,1149000,49150,44300,54000,0,0,0,0,0,0,0.00260489,49150,150
151,1150000,49050,44200,53900,0,0,0,0,0,0,0.00257434,49050,150
152,1151000,49050,44200,53900,0,0,0,0,0,0,0.00249591,49050,150
153,1152000,49250,44300,54200,0,0,0,0,0,0,0.00261712,49250,150
154,1153000,49350,44400,54300,0,0,0,0,0,0,0.00258558,49350,150
155,1154000,49350,44400,54300,0,0,0,0,0,0,0.00250681,49350,150
156,1155000,49250,44300,54200,0,0,0,0,0,0,0.00248071,49250,150
157,1156000,49450,44500,54400,0,0,0,0,0,0,0.00260195,49450,150
158,1157000,49450,44500,54400,0,0,0,0,0,0,0.00252268,49450,150
159,1158000,49650,44700,54600,0,0,0,0,0,0,0.00263811,49650,150
160,1159000,49850,44900,54800,0,0,0,0,0,0,0.00274075,49850,150
161,1160000,49850,44900,54800,0,0,0,0,0,0,0.00265726,49850,150
162,1161000,49750,44800,54700,0,0,0,0,0,0,0.00262284,49750,150
163,1162000,49750,44800,54700,0,0,0,0,0,0,0.00254294,49750,150
164,1163000,49550,44600,54500,0,0,0,0,0,0,0.00265558,49550,150
165,1164000,49750,44800,54700,0,0,0,0,0,0,0.00275728,49750,150
166,1165000,49550,44600,54500,0,0,0,0,0,0,0.00284956,49550,150
167,1166000,49450,44500,54400,0,0,0,0,0,0,0.00280672,49450,150
168,1167000,49450,44500,54400,0,0,0,0,0,0,0.00272122,49450,150
169,1168000,49550,44600,54500,0,0,0,0,0,0,0.00268432,49550,150
170,1169000,49750,44800,54700,0,0,0,0,0,0,0.00278331,49750,150
171,1170000,49650,44700,54600,0,0,0,0,0,0,0.00274316,49650,150
172,1171000,49850,44900,54800,0,0,0,0,0,0,0.00283604,49850,150
173,1172000,50050,45100,55000,0,0,0,0,0,0,0.00291932,50050,150
174,1173000,50150,45200,55100,0,0,0,0,0,0,0.00287231,50150,150
175,1174000,50150,45200,55100,0,0,0,0,0,0,0.00278481,50150,150
176,1175000,50050,45100,55000,0,0,0,0,0,0,0.00274388,50050,150
177,1176000,49950,45000,54900,0,0,0,0,0,0,0.00270502,49950,150
178,1177000,50150,45200,55100,0,0,0,0,0,0,0.00279932,50150,150
179,1178000,50150,45200,55100,0,0,0,0,0,0,0.00271404,50150,150
180,1179000,49950,45000,54900,0,0,0,0,0,0,0.00280752,49950,150
181,1180000,49950,45000,54900,0,0,0,0,0,0,0.00272199,49950,150
182,1181000,49850,44900,54800,0,0,0,0,0,0,0.00268433,49850,150
183,1182000,49850,44900,54800,0,0,0,0,0,0,0.00260256,49850,150
184,1183000,50050,45100,55000,0,0,0,0,0,0,0.00270718,50050,150
185,1184000,50250,45200,55300,0,0,0,0,0,0,0.0028006,50250,150
186,1185000,50150,45200,55100,0,0,0,0,0,0,0.00275878,50150,150
187,1186000,50150,45200,55100,0,0,0,0,0,0,0.00267473,50150,150
188,1187000,50050,45100,55000,0,0,0,0,0,0,0.00263894,50050,150
189,1188000,49950,45000,54900,0,0,0,0,0,0,0.00260502,49950,150
190,1189000,49750,44800,54700,0,0,0,0,0,0,0.00271012,49750,150
191,1190000,49550,44600,54500,0,0,0,0,0,0,0.00280672,49550,150
192,1191000,49650,44700,54600,0,0,0,0,0,0,0.00276566,49650,150
193,1192000,49750,44800,54700,0,0,0,0,0,0,0.00272633,49750,150
194,1193000,49750,44800,54700,0,0,0,0,0,0,0.00264327,49750,150
195,1194000,49750,44800,54700,0,0,0,0,0,0,0.00256275,49750,150
196,1195000,49950,45000,54900,0,0,0,0,0,0,0.00267197,49950,150
197,1196000,49750,44800,54700,0,0,0,0,0,0,0.00277071,49750,150
198,1197000,49850,44900,54800,0,0,0,0,0,0,0.00273096,49850,150
199,1198000,50050,45100,55000,0,0,0,0,0,0,0.00282358,50050,150
200,1199000,49950,45000,54900,0,0,0,0,0,0,0.00278105,49950,150
201,1200000,49750,44800,54700,0,0,0,0,0,0,0.00286984,49750,150
202,1201000,49950,45000,54900,0,0,0,0,0,0,0.00295086,49950,150
203,1202000,49950,45000,54900,0,0,0,0,0,0,0.00286097,49950,150
204,1203000,49950,45000,54900,0,0,0,0,0,0,0.00277381,49950,150
205,1204000,49950,45000,54900,0,0,0,0,0,0,0.00268931,49950,150
206,1205000,49850,44900,54800,0,0,0,0,0,0,0.00265319,49850,150
207,1206000,49750,44800,54700,0,0,0,0,0,0,0.00261897,49750,150
208,1207000,49650,44700,54600,0,0,0,0,0,0,0.00258657,49650,150
209,1208000,49550,44600,54500,0,0,0,0,0,0,0.00255594,49550,150
210,1209000,49350,44400,54300,0,0,0,0,0,0,0.00266877,49350,150
211,1210000,49450,44500,54400,0,0,0,0,0,0,0.00263455,49450,150
212,1211000,49350,44400,54300,0,0,0,0,0,0,0.00260197,49350,150
213,1212000,49250,44300,54200,0,0,0,0,0,0,0.00257117,49250,150
214,1213000,49450,44500,54400,0,0,0,0,0,0,0.00268323,49450,150
215,1214000,49550,44600,54500,0,0,0,0,0,0,0.00264813,49550,150
216,1215000,49550,44600,54500,0,0,0,0,0,0,0.00256746,49550,150
217,1216000,49550,44600,54500,0,0,0,0,0,0,0.00248924,49550,150
218,1217000,49750,44800,54700,0,0,0,0,0,0,0.00260732,49750,150
219,1218000,49750,44800,54700,0,0,0,0,0,0,0.0025279,49750,150
220,1219000,49950,45000,54900,0,0,0,0,0,0,0.00264057,49950,150
221,1220000,49950,45000,54900,0,0,0,0,0,0,0.00256013,49950,150
222,1221000,49750,44800,54700,0,0,0,0,0,0,0.00266961,49750,150
223,1222000,49850,44900,54800,0,0,0,0,0,0,0.0026346,49850,150
224,1223000,49750,44800,54700,0,0,0,0,0,0,0.00260127,49750,150
225,1224000,49650,44700,54600,0,0,0,0,0,0,0.00256973,49650,150
226,1225000,49850,44900,54800,0,0,0,0,0,0,0.00267899,49850,150
227,1226000,49950,45000,54900,0,0,0,0,0,0,0.00264335,49950,150
228,1227000,49950,45000,54900,0,0,0,0,0,0,0.00256283,49950,150
229,1228000,49950,45000,54900,0,0,0,0,0,0,0.00248475,49950,150
230,1229000,50150,45200,55100,0,0,0,0,0,0,0.00260031,50150,150
231,1230000,50050,45100,55000,0,0,0,0,0,0,0.00256807,50050,150
232,1231000,50250,45200,55300,0,0,0,0,0,0,0.00267461,50250,150
233,1232000,50450,45400,55500,0,0,0,0,0,0,0.00276966,50450,150
234,1233000,50250,45200,55300,0,0,0,0,0,0,0.00285613,50250,150
235,1234000,50050,45100,55000,0,0,0,0,0,0,0.00293637,50050,150
236,1235000,50050,45100,55000,0,0,0,0,0,0,0.00284692,50050,150
237,1236000,50050,45100,55000,0,0,0,0,0,0,0.00276019,50050,150
238,1237000,50150,45200,55100,0,0,0,0,0,0,0.0027204,50150,150
239,1238000,49950,45000,54900,0,0,0,0,0,0,0.0028133,49950,150
240,1239000,50050,45100,55000,0,0,0,0,0,0,0.00277124,50050,150
241,1240000,50150,45200,55100,0,0,0,0,0,0,0.00273094,50150,150
242,1241000,50250,45200,55300,0,0,0,0,0,0,0.00269233,50250,150
243,1242000,50150,45200,55100,0,0,0,0,0,0,0.00265552,50150,150
244,1243000,49950,45000,54900,0,0,0,0,0,0,0.00275441,49950,150
245,1244000,50150,45200,55100,0,0,0,0,0,0,0.00284423,50150,150
246,1245000,49950,45000,54900,0,0,0,0,0,0,0.00292615,49950,150
247,1246000,49750,44800,54700,0,0,0,0,0,0,0.0030024,49750,150
248,1247000,49950,45000,54900,0,0,0,0,0,0,0.00307235,49950,150
249,1248000,49950,45000,54900,0,0,0,0,0,0,0.00297875,49950,150
250,1249000,49950,45000,54900,0,0,0,0,0,0,0.00288801,49950,150
251,1250000,49750,44800,54700,0,0,0,0,0,0,0.00296748,49750,150
252,1251000,49550,44600,54500,0,0,0,0,0,0,0.00304157,49550,150
253,1252000,49450,44500,54400,0,0,0,0,0,0,0.00299015,49450,150
254,1253000,49350,44400,54300,0,0,0,0,0,0,0.00294115,49350,150
255,1254000,49150,44300,54000,0,0,0,0,0,0,0.00302007,49150,150
256,1255000,49150,44300,54000,0,0,0,0,0,0,0.00292807,49150,150
257,1256000,49250,44300,54200,0,0,0,0,0,0,0.00288219,49250,150
258,1257000,49050,44200,53900,0,0,0,0,0,0,0.00296683,49050,150
259,1258000,48850,44000,53700,0,0,0,0,0,0,0.00304559,48850,150
260,1259000,49050,44200,53900,0,0,0,0,0,0,0.0031178,49050,150
261,1260000,49050,44200,53900,0,0,0,0,0,0,0.00302282,49050,150
262,1261000,48850,44000,53700,0,0,0,0,0,0,0.00309691,48850,150
263,1262000,49050,44200,53900,0,0,0,0,0,0,0.00316497,49050,150
264,1263000,48950,44100,53800,0,0,0,0,0,0,0.003109,48950,150
265,1264000,49150,44300,54000,0,0,0,0,0,0,0.00317545,49150,150
266,1265000,49250,44300,54200,0,0,0,0,0,0,0.00311871,49250,150
267,1266000,49350,44400,54300,0,0,0,0,0,0,0.00306425,49350,150
268,1267000,49350,44400,54300,0,0,0,0,0,0,0.0029709,49350,150
269,1268000,49250,44300,54200,0,0,0,0,0,0,0.00292293,49250,150
270,1269000,49250,44300,54200,0,0,0,0,0,0,0.00283389,49250,150
271,1270000,49450,44500,54400,0,0,0,0,0,0,0.00292139,49450,150
272,1271000,49550,44600,54500,0,0,0,0,0,0,0.0028753,49550,150
273,1272000,49550,44600,54500,0,0,0,0,0,0,0.0027877,49550,150
274,1273000,49450,44500,54400,0,0,0,0,0,0,0.00274771,49450,150
275,1274000,49650,44700,54600,0,0,0,0,0,0,0.00284155,49650,150
276,1275000,49750,44800,54700,0,0,0,0,0,0,0.00279872,49750,150
277,1276000,49850,44900,54800,0,0,0,0,0,0,0.00275768,49850,150
278,1277000,49750,44800,54700,0,0,0,0,0,0,0.00271854,49750,150
279,1278000,49650,44700,54600,0,0,0,0,0,0,0.00268141,49650,150
280,1279000,49850,44900,54800,0,0,0,0,0,0,0.00277997,49850,150
281,1280000,49650,44700,54600,0,0,0,0,0,0,0.00286953,49650,150
282,1281000,49750,44800,54700,0,0,0,0,0,0,0.00282543,49750,150
283,1282000,49850,44900,54800,0,0,0,0,0,0,0.00278316,49850,150
284,1283000,49850,44900,54800,0,0,0,0,0,0,0.00269838,49850,150
285,1284000,49850,44900,54800,0,0,0,0,0,0,0.00261617,49850,150
286,1285000,49850,44900,54800,0,0,0,0,0,0,0.00253647,49850,150
287,1286000,49650,44700,54600,0,0,0,0,0,0,0.00264903,49650,150
288,1287000,49850,44900,54800,0,0,0,0,0,0,0.00275063,49850,150
289,1288000,49950,45000,54900,0,0,0,0,0,0,0.00271164,49950,150
290,1289000,49850,44900,54800,0,0,0,0,0,0,0.00267447,49850,150
291,1290000,49650,44700,54600,0,0,0,0,0,0,0.00277368,49650,150
292,1291000,49550,44600,54500,0,0,0,0,0,0,0.00273415,49550,150
293,1292000,49450,44500,54400,0,0,0,0,0,0,0.00269665,49450,150
294,1293000,49450,44500,54400,0,0,0,0,0,0,0.0026145,49450,150
295,1294000,49450,44500,54400,0,0,0,0,0,0,0.00253485,49450,150
296,1295000,49350,44400,54300,0,0,0,0,0,0,0.00250715,49350,150
297,1296000,49350,44400,54300,0,0,0,0,0,0,0.00243077,49350,150
298,1297000,49550,44600,54500,0,0,0,0,0,0,0.00255648,49550,150
299,1298000,49650,44700,54600,0,0,0,0,0,0,0.00252732,49650,150
300,1299000,49650,44700,54600,0,0,0,0,0,0,0.00245033,49650,150
301,1300000,49650,44700,54600,0,0,0,0,0,0,0.00237568,49650,150
302,1301000,49550,44600,54500,0,0,0,0,0,0,0.00235566,49550,150
303,1302000,49550,44600,54500,0,0,0,0,0,0,0.0022839,49550,150
304,1303000,49450,44500,54400,0,0,0,0,0,0,0.00226894,49450,150
305,1304000,49250,44300,54200,0,0,0,0,0,0,0.00241343,49250,150
306,1305000,49150,44300,54000,0,0,0,0,0,0,0.00239229,49150,150
307,1306000,49150,44300,54000,0,0,0,0,0,0,0.00231941,49150,150
308,1307000,49350,44400,54300,0,0,0,0,0,0,0.00245893,49350,150
309,1308000,49250,44300,54200,0,0,0,0,0,0,0.00243525,49250,150
310,1309000,49350,44400,54300,0,0,0,0,0,0,0.00241277,49350,150
311,1310000,49350,44400,54300,0,0,0,0,0,0,0.00233927,49350,150
312,1311000,49150,44300,54000,0,0,0,0,0,0,0.00247655,49150,150
313,1312000,48950,44100,53800,0,0,0,0,0,0,0.00260055,48950,150
314,1313000,49050,44200,53900,0,0,0,0,0,0,0.00257041,49050,150
315,1314000,49150,44300,54000,0,0,0,0,0,0,0.00254154,49150,150
316,1315000,49150,44300,54000,0,0,0,0,0,0,0.00246412,49150,150
317,1316000,49350,44400,54300,0,0,0,0,0,0,0.00258786,49350,150
318,1317000,49550,44600,54500,0,0,0,0,0,0,0.00269753,49550,150
319,1318000,49750,44800,54700,0,0,0,0,0,0,0.00279529,49750,150
320,1319000,49550,44600,54500,0,0,0,0,0,0,0.00288417,49550,150
321,1320000,49350,44400,54300,0,0,0,0,0,0,0.00296662,49350,150
322,1321000,49350,44400,54300,0,0,0,0,0,0,0.00287624,49350,150
323,1322000,49350,44400,54300,0,0,0,0,0,0,0.00278862,49350,150
324,1323000,49250,44300,54200,0,0,0,0,0,0,0.00274894,49250,150
325,1324000,49150,44300,54000,0,0,0,0,0,0,0.0027113,49150,150
326,1325000,49250,44300,54200,0,0,0,0,0,0,0.00267543,49250,150
327,1326000,49150,44300,54000,0,0,0,0,0,0,0.00264127,49150,150
328,1327000,49250,44300,54200,0,0,0,0,0,0,0.00260876,49250,150
329,1328000,49350,44400,54300,0,0,0,0,0,0,0.00257762,49350,150
330,1329000,49350,44400,54300,0,0,0,0,0,0,0.0024991,49350,150
331,1330000,49550,44600,54500,0,0,0,0,0,0,0.00261768,49550,150
332,1331000,49350,44400,54300,0,0,0,0,0,0,0.00272444,49350,150
333,1332000,49350,44400,54300,0,0,0,0,0,0,0.00264144,49350,150
334,1333000,49250,44300,54200,0,0,0,0,0,0,0.00260873,49250,150
335,1334000,49450,44500,54400,0,0,0,0,0,0,0.00271709,49450,150
336,1335000,49650,44700,54600,0,0,0,0,0,0,0.00281374,49650,150
337,1336000,49850,44900,54800,0,0,0,0,0,0,0.00290031,49850,150
338,1337000,49850,44900,54800,0,0,0,0,0,0,0.00281196,49850,150
339,1338000,49850,44900,54800,0,0,0,0,0,0,0.00272629,49850,150
340,1339000,49850,44900,54800,0,0,0,0,0,0,0.00264324,49850,150
341,1340000,50050,45100,55000,0,0,0,0,0,0,0.00274398,50050,150
342,1341000,49950,45000,54900,0,0,0,0,0,0,0.00270512,49950,150
343,1342000,49750,44800,54700,0,0,0,0,0,0,0.00280078,49750,150
344,1343000,49750,44800,54700,0,0,0,0,0,0,0.00271546,49750,150
345,1344000,49950,45000,54900,0,0,0,0,0,0,0.00281018,49950,150
346,1345000,49750,44800,54700,0,0,0,0,0,0,0.00289639,49750,150
347,1346000,49550,44600,54500,0,0,0,0,0,0,0.00297646,49550,150
348,1347000,49550,44600,54500,0,0,0,0,0,0,0.00288578,49550,150
349,1348000,49750,44800,54700,0,0,0,0,0,0,0.00296676,49750,150
350,1349000,49850,44900,54800,0,0,0,0,0,0,0.00291813,49850,150
351,1350000,49650,44700,54600,0,0,0,0,0,0,0.0029957,49650,150
352,1351000,49650,44700,54600,0,0,0,0,0,0,0.00290444,49650,150
353,1352000,49650,44700,54600,0,0,0,0,0,0,0.00281596,49650,150
354,1353000,49450,44500,54400,0,0,0,0,0,0,0.00290368,49450,150
355,1354000,49450,44500,54400,0,0,0,0,0,0,0.00281523,49450,150
356,1355000,49350,44400,54300,0,0,0,0,0,0,0.00277414,49350,150
357,1356000,49550,44600,54500,0,0,0,0,0,0,0.00286628,49550,150
358,1357000,49750,44800,54700,0,0,0,0,0,0,0.00294893,49750,150
359,1358000,49650,44700,54600,0,0,0,0,0,0,0.00290127,49650,150
360,1359000,49850,44900,54800,0,0,0,0,0,0,0.00298026,49850,150
361,1360000,49850,44900,54800,0,0,0,0,0,0,0.00288947,49850,150
362,1361000,49650,44700,54600,0,0,0,0,0,0,0.00296948,49650,150
363,1362000,49550,44600,54500,0,0,0,0,0,0,0.00292106,49550,150
364,1363000,49350,44400,54300,0,0,0,0,0,0,0.00300035,49350,150
